"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1988-10-06","Toronto Maple Leafs","1","Boston Bruins","2","","","",""
"2","1988-10-06","Montreal Canadiens","2","Buffalo Sabres","3","","","",""
"3","1988-10-06","New York Islanders","4","Calgary Flames","4","OT","","",""
"4","1988-10-06","New York Rangers","2","Chicago Blackhawks","2","OT","","",""
"5","1988-10-06","Quebec Nordiques","5","Hartford Whalers","2","","","",""
"6","1988-10-06","Detroit Red Wings","2","Los Angeles Kings","8","","","",""
"7","1988-10-06","St. Louis Blues","8","Minnesota North Stars","3","","","",""
"8","1988-10-06","New Jersey Devils","1","Philadelphia Flyers","4","","","",""
"9","1988-10-06","Winnipeg Jets","2","Vancouver Canucks","2","OT","","",""
"10","1988-10-07","New York Islanders","1","Edmonton Oilers","5","","","",""
"11","1988-10-07","Pittsburgh Penguins","6","Washington Capitals","4","","","",""
"12","1988-10-08","Boston Bruins","6","Hartford Whalers","2","","","",""
"13","1988-10-08","Calgary Flames","5","Los Angeles Kings","6","OT","","",""
"14","1988-10-08","Minnesota North Stars","3","Montreal Canadiens","4","","","",""
"15","1988-10-08","New Jersey Devils","5","Quebec Nordiques","3","","","",""
"16","1988-10-08","New York Rangers","4","St. Louis Blues","2","","","",""
"17","1988-10-08","Chicago Blackhawks","4","Toronto Maple Leafs","7","","","",""
"18","1988-10-08","Detroit Red Wings","3","Vancouver Canucks","3","OT","","",""
"19","1988-10-08","Buffalo Sabres","2","Washington Capitals","6","","","",""
"20","1988-10-09","Hartford Whalers","1","Boston Bruins","3","","","",""
"21","1988-10-09","Toronto Maple Leafs","8","Chicago Blackhawks","4","","","",""
"22","1988-10-09","Winnipeg Jets","4","Edmonton Oilers","5","","","",""
"23","1988-10-09","New York Islanders","5","Los Angeles Kings","6","OT","","",""
"24","1988-10-09","Buffalo Sabres","3","Philadelphia Flyers","4","OT","","",""
"25","1988-10-09","Minnesota North Stars","1","Quebec Nordiques","4","","","",""
"26","1988-10-10","Detroit Red Wings","2","Calgary Flames","5","","","",""
"27","1988-10-10","New Jersey Devils","5","New York Rangers","0","","","",""
"28","1988-10-10","New York Islanders","3","Vancouver Canucks","2","","","",""
"29","1988-10-11","Washington Capitals","7","Pittsburgh Penguins","8","","","",""
"30","1988-10-12","Pittsburgh Penguins","5","Buffalo Sabres","8","","","",""
"31","1988-10-12","Winnipeg Jets","1","Chicago Blackhawks","10","","","",""
"32","1988-10-12","Vancouver Canucks","6","Edmonton Oilers","2","","","",""
"33","1988-10-12","Boston Bruins","2","Los Angeles Kings","6","","","",""
"34","1988-10-12","Quebec Nordiques","6","Montreal Canadiens","5","","","",""
"35","1988-10-12","Hartford Whalers","4","New York Rangers","3","","","",""
"36","1988-10-12","St. Louis Blues","4","Toronto Maple Leafs","2","","","",""
"37","1988-10-13","Philadelphia Flyers","7","Minnesota North Stars","6","","","",""
"38","1988-10-14","Edmonton Oilers","1","Calgary Flames","6","","","",""
"39","1988-10-14","St. Louis Blues","8","Detroit Red Wings","8","OT","","",""
"40","1988-10-14","Montreal Canadiens","7","New Jersey Devils","3","","","",""
"41","1988-10-14","Buffalo Sabres","5","Quebec Nordiques","4","","","",""
"42","1988-10-14","Vancouver Canucks","3","Winnipeg Jets","4","OT","","",""
"43","1988-10-14","Toronto Maple Leafs","3","Washington Capitals","1","","","",""
"44","1988-10-15","Chicago Blackhawks","5","Hartford Whalers","7","","","",""
"45","1988-10-15","Philadelphia Flyers","4","Los Angeles Kings","1","","","",""
"46","1988-10-15","Boston Bruins","1","Minnesota North Stars","5","","","",""
"47","1988-10-15","Montreal Canadiens","1","New York Islanders","2","","","",""
"48","1988-10-15","St. Louis Blues","2","Pittsburgh Penguins","9","","","",""
"49","1988-10-15","Detroit Red Wings","5","Toronto Maple Leafs","3","","","",""
"50","1988-10-15","New Jersey Devils","5","Washington Capitals","8","","","",""
"51","1988-10-16","Quebec Nordiques","5","Buffalo Sabres","3","","","",""
"52","1988-10-16","Boston Bruins","10","Chicago Blackhawks","3","","","",""
"53","1988-10-16","Vancouver Canucks","2","New York Rangers","3","","","",""
"54","1988-10-16","Edmonton Oilers","3","Winnipeg Jets","3","OT","","",""
"55","1988-10-17","Los Angeles Kings","4","Calgary Flames","11","","","",""
"56","1988-10-17","Minnesota North Stars","3","Edmonton Oilers","3","OT","","",""
"57","1988-10-17","Toronto Maple Leafs","6","Montreal Canadiens","2","","","",""
"58","1988-10-18","Chicago Blackhawks","3","Detroit Red Wings","4","OT","","",""
"59","1988-10-18","Vancouver Canucks","2","New York Islanders","3","","","",""
"60","1988-10-18","Philadelphia Flyers","2","Pittsburgh Penguins","4","","","",""
"61","1988-10-19","Minnesota North Stars","1","Calgary Flames","2","","","",""
"62","1988-10-19","Los Angeles Kings","6","Edmonton Oilers","8","","","",""
"63","1988-10-19","Hartford Whalers","4","Montreal Canadiens","5","","","",""
"64","1988-10-19","Vancouver Canucks","4","New Jersey Devils","0","","","",""
"65","1988-10-19","Washington Capitals","1","New York Rangers","5","","","",""
"66","1988-10-19","Buffalo Sabres","2","Toronto Maple Leafs","4","","","",""
"67","1988-10-19","Boston Bruins","5","Winnipeg Jets","2","","","",""
"68","1988-10-20","Quebec Nordiques","2","Philadelphia Flyers","5","","","",""
"69","1988-10-20","Chicago Blackhawks","0","St. Louis Blues","2","","","",""
"70","1988-10-21","Montreal Canadiens","3","Buffalo Sabres","5","","","",""
"71","1988-10-21","Toronto Maple Leafs","4","Detroit Red Wings","2","","","",""
"72","1988-10-21","Pittsburgh Penguins","4","New Jersey Devils","6","","","",""
"73","1988-10-21","New York Rangers","4","Washington Capitals","1","","","",""
"74","1988-10-22","Philadelphia Flyers","6","Hartford Whalers","8","","","",""
"75","1988-10-22","Minnesota North Stars","2","Los Angeles Kings","8","","","",""
"76","1988-10-22","Buffalo Sabres","3","Montreal Canadiens","4","","","",""
"77","1988-10-22","Quebec Nordiques","3","New York Islanders","7","","","",""
"78","1988-10-22","Chicago Blackhawks","4","Pittsburgh Penguins","7","","","",""
"79","1988-10-22","Boston Bruins","5","St. Louis Blues","2","","","",""
"80","1988-10-22","Calgary Flames","3","Toronto Maple Leafs","3","OT","","",""
"81","1988-10-23","New Jersey Devils","3","Detroit Red Wings","3","OT","","",""
"82","1988-10-23","Quebec Nordiques","2","New York Rangers","8","","","",""
"83","1988-10-23","Calgary Flames","5","Philadelphia Flyers","4","OT","","",""
"84","1988-10-23","Edmonton Oilers","5","Vancouver Canucks","6","","","",""
