"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1930-11-11","New York Americans","0","Boston Bruins","1","","","",""
"2","1930-11-11","Montreal Maroons","0","Ottawa Senators","2","","","",""
"3","1930-11-11","New York Rangers","3","Philadelphia Quakers","0","","","",""
"4","1930-11-13","New York Rangers","0","Detroit Falcons","1","","","",""
"5","1930-11-13","New York Americans","0","Toronto Maple Leafs","0","OT","","",""
"6","1930-11-15","Ottawa Senators","1","Montreal Canadiens","5","","","",""
"7","1930-11-15","Philadelphia Quakers","0","Toronto Maple Leafs","4","","","",""
"8","1930-11-16","New York Rangers","1","Chicago Black Hawks","1","OT","","",""
"9","1930-11-16","Philadelphia Quakers","1","Detroit Falcons","5","","","",""
"10","1930-11-16","Montreal Maroons","0","New York Americans","1","","","",""
"11","1930-11-18","Montreal Canadiens","2","Boston Bruins","5","","","",""
"12","1930-11-18","Toronto Maple Leafs","3","Montreal Maroons","0","","","",""
"13","1930-11-18","New York Americans","0","New York Rangers","0","OT","","",""
"14","1930-11-18","Ottawa Senators","2","Philadelphia Quakers","2","OT","","",""
"15","1930-11-20","Boston Bruins","0","Chicago Black Hawks","1","","","",""
"16","1930-11-20","Montreal Maroons","1","Montreal Canadiens","7","","","",""
"17","1930-11-20","Toronto Maple Leafs","0","New York Americans","0","OT","","",""
"18","1930-11-20","Detroit Falcons","0","Ottawa Senators","1","","","",""
"19","1930-11-22","New York Americans","3","Montreal Maroons","4","","","",""
"20","1930-11-22","Ottawa Senators","0","Toronto Maple Leafs","2","","","",""
"21","1930-11-23","Montreal Canadiens","0","Chicago Black Hawks","3","","","",""
"22","1930-11-23","Boston Bruins","2","Detroit Falcons","2","OT","","",""
"23","1930-11-23","Philadelphia Quakers","2","New York Rangers","5","","","",""
"24","1930-11-25","Chicago Black Hawks","4","Boston Bruins","3","OT","","",""
"25","1930-11-25","New York Rangers","2","Montreal Maroons","5","","","",""
"26","1930-11-25","Ottawa Senators","1","New York Americans","0","","","",""
"27","1930-11-25","Toronto Maple Leafs","1","Philadelphia Quakers","2","","","",""
"28","1930-11-27","Montreal Canadiens","2","Detroit Falcons","3","","","",""
"29","1930-11-27","Chicago Black Hawks","4","New York Rangers","0","","","",""
"30","1930-11-27","Boston Bruins","2","Ottawa Senators","1","","","",""
"31","1930-11-29","Boston Bruins","2","Montreal Canadiens","3","","","",""
"32","1930-11-29","Chicago Black Hawks","3","Ottawa Senators","0","","","",""
"33","1930-11-29","New York Rangers","6","Philadelphia Quakers","3","","","",""
"34","1930-11-29","Detroit Falcons","2","Toronto Maple Leafs","4","","","",""
"35","1930-11-30","New York Americans","2","Detroit Falcons","2","OT","","",""
"36","1930-12-02","Toronto Maple Leafs","2","Boston Bruins","3","","","",""
"37","1930-12-02","Chicago Black Hawks","1","Montreal Maroons","2","","","",""
"38","1930-12-02","Montreal Canadiens","2","Philadelphia Quakers","0","","","",""
"39","1930-12-04","New York Americans","2","Chicago Black Hawks","4","","","",""
"40","1930-12-04","New York Rangers","4","Montreal Canadiens","5","","","",""
"41","1930-12-04","Philadelphia Quakers","2","Ottawa Senators","5","","","",""
"42","1930-12-06","Ottawa Senators","0","Montreal Maroons","1","","","",""
"43","1930-12-06","Boston Bruins","4","Philadelphia Quakers","3","","","",""
"44","1930-12-06","New York Rangers","2","Toronto Maple Leafs","4","","","",""
"45","1930-12-07","Detroit Falcons","2","Chicago Black Hawks","3","","","",""
"46","1930-12-07","Montreal Canadiens","3","New York Americans","2","","","",""
"47","1930-12-09","Montreal Maroons","1","Boston Bruins","2","","","",""
"48","1930-12-09","Chicago Black Hawks","0","Detroit Falcons","1","","","",""
"49","1930-12-09","Toronto Maple Leafs","1","Montreal Canadiens","2","","","",""
"50","1930-12-09","Ottawa Senators","2","New York Rangers","3","","","",""
"51","1930-12-09","New York Americans","2","Philadelphia Quakers","1","","","",""
"52","1930-12-11","Detroit Falcons","2","Montreal Maroons","3","","","",""
"53","1930-12-11","Boston Bruins","1","New York Americans","2","","","",""
"54","1930-12-11","Montreal Canadiens","5","Ottawa Senators","4","OT","","",""
"55","1930-12-13","New York Americans","1","Montreal Canadiens","1","OT","","",""
"56","1930-12-13","Detroit Falcons","3","Philadelphia Quakers","2","","","",""
"57","1930-12-13","Boston Bruins","7","Toronto Maple Leafs","3","","","",""
"58","1930-12-14","Montreal Maroons","2","Chicago Black Hawks","0","","","",""
"59","1930-12-14","Detroit Falcons","0","New York Rangers","3","","","",""
"60","1930-12-16","Detroit Falcons","2","Boston Bruins","3","","","",""
"61","1930-12-16","Ottawa Senators","2","Chicago Black Hawks","4","","","",""
"62","1930-12-16","Philadelphia Quakers","0","New York Americans","3","","","",""
"63","1930-12-18","Ottawa Senators","0","Detroit Falcons","3","","","",""
"64","1930-12-18","Chicago Black Hawks","0","Montreal Canadiens","0","OT","","",""
"65","1930-12-18","Boston Bruins","4","New York Rangers","2","","","",""
"66","1930-12-18","Montreal Maroons","2","Toronto Maple Leafs","1","","","",""
"67","1930-12-20","New York Rangers","2","Boston Bruins","2","OT","","",""
"68","1930-12-20","Philadelphia Quakers","1","Montreal Maroons","5","","","",""
"69","1930-12-20","Chicago Black Hawks","1","Toronto Maple Leafs","3","","","",""
"70","1930-12-21","Detroit Falcons","4","New York Americans","6","","","",""
"71","1930-12-23","Toronto Maple Leafs","4","Montreal Maroons","4","OT","","",""
"72","1930-12-23","Montreal Canadiens","1","New York Rangers","5","","","",""
"73","1930-12-23","Chicago Black Hawks","3","Philadelphia Quakers","2","","","",""
"74","1930-12-25","Philadelphia Quakers","0","Boston Bruins","8","","","",""
"75","1930-12-25","Toronto Maple Leafs","1","Detroit Falcons","10","","","",""
"76","1930-12-25","Montreal Maroons","1","New York Americans","2","","","",""
"77","1930-12-25","New York Rangers","4","Ottawa Senators","1","","","",""
"78","1930-12-27","Ottawa Senators","5","Montreal Canadiens","8","","","",""
"79","1930-12-28","Toronto Maple Leafs","3","Chicago Black Hawks","2","","","",""
"80","1930-12-28","Montreal Maroons","2","Detroit Falcons","2","OT","","",""
"81","1930-12-28","Philadelphia Quakers","2","New York Rangers","4","","","",""
"82","1930-12-30","Ottawa Senators","3","Boston Bruins","7","","","",""
"83","1930-12-30","Montreal Canadiens","1","Montreal Maroons","1","OT","","",""
"84","1930-12-30","New York Rangers","2","New York Americans","2","OT","","",""
"85","1931-01-01","Philadelphia Quakers","3","Chicago Black Hawks","10","","","",""
"86","1931-01-01","Boston Bruins","4","New York Rangers","3","OT","","",""
"87","1931-01-01","Montreal Maroons","3","Ottawa Senators","2","","","",""
"88","1931-01-01","New York Americans","0","Toronto Maple Leafs","2","","","",""
"89","1931-01-03","Boston Bruins","3","Montreal Maroons","5","","","",""
"90","1931-01-03","Ottawa Senators","5","Philadelphia Quakers","4","OT","","",""
"91","1931-01-03","Montreal Canadiens","1","Toronto Maple Leafs","2","","","",""
"92","1931-01-04","Detroit Falcons","2","Chicago Black Hawks","1","","","",""
"93","1931-01-04","Philadelphia Quakers","0","New York Americans","5","","","",""
"94","1931-01-06","Chicago Black Hawks","2","Boston Bruins","5","","","",""
"95","1931-01-06","Detroit Falcons","6","Montreal Canadiens","2","","","",""
"96","1931-01-06","Montreal Maroons","1","New York Rangers","5","","","",""
"97","1931-01-06","Toronto Maple Leafs","2","Ottawa Senators","2","OT","","",""
"98","1931-01-08","New York Rangers","1","Detroit Falcons","0","","","",""
"99","1931-01-08","Montreal Canadiens","2","New York Americans","1","","","",""
"100","1931-01-08","Boston Bruins","3","Ottawa Senators","1","","","",""
"101","1931-01-08","Chicago Black Hawks","4","Philadelphia Quakers","0","","","",""
"102","1931-01-08","Montreal Maroons","0","Toronto Maple Leafs","1","","","",""
"103","1931-01-10","Toronto Maple Leafs","1","Montreal Canadiens","6","","","",""
"104","1931-01-10","Montreal Maroons","3","Philadelphia Quakers","4","OT","","",""
"105","1931-01-11","Boston Bruins","4","Detroit Falcons","1","","","",""
"106","1931-01-11","Chicago Black Hawks","2","New York Rangers","0","","","",""
"107","1931-01-13","New York Rangers","2","Boston Bruins","2","OT","","",""
"108","1931-01-13","Detroit Falcons","1","Montreal Maroons","6","","","",""
"109","1931-01-13","Chicago Black Hawks","1","New York Americans","0","","","",""
"110","1931-01-13","Montreal Canadiens","2","Philadelphia Quakers","1","","","",""
"111","1931-01-15","Boston Bruins","0","Chicago Black Hawks","2","","","",""
"112","1931-01-15","Montreal Maroons","1","Montreal Canadiens","4","","","",""
"113","1931-01-15","Toronto Maple Leafs","1","New York Rangers","1","OT","","",""
"114","1931-01-15","New York Americans","2","Ottawa Senators","1","","","",""
"115","1931-01-17","Ottawa Senators","2","Montreal Maroons","3","","","",""
"116","1931-01-17","Detroit Falcons","5","Philadelphia Quakers","2","","","",""
"117","1931-01-17","Montreal Canadiens","1","Toronto Maple Leafs","3","","","",""
"118","1931-01-18","New York Rangers","1","Chicago Black Hawks","2","","","",""
"119","1931-01-18","Detroit Falcons","2","New York Americans","2","OT","","",""
"120","1931-01-20","Ottawa Senators","2","Boston Bruins","4","","","",""
"121","1931-01-20","Philadelphia Quakers","2","Detroit Falcons","5","","","",""
