"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1999-10-01","Pittsburgh Penguins","4","Dallas Stars","6","","","",""
"2","1999-10-01","New York Rangers","1","Edmonton Oilers","1","OT","","",""
"3","1999-10-02","New Jersey Devils","4","Atlanta Thrashers","1","","","",""
"4","1999-10-02","Carolina Hurricanes","3","Boston Bruins","1","","","",""
"5","1999-10-02","Mighty Ducks of Anaheim","0","Dallas Stars","2","","","",""
"6","1999-10-02","Buffalo Sabres","0","Detroit Red Wings","2","","","",""
"7","1999-10-02","Washington Capitals","3","Florida Panthers","4","","","",""
"8","1999-10-02","Toronto Maple Leafs","4","Montreal Canadiens","1","","","",""
"9","1999-10-02","Los Angeles Kings","2","Nashville Predators","0","","","",""
"10","1999-10-02","Ottawa Senators","3","Philadelphia Flyers","0","","","",""
"11","1999-10-02","Calgary Flames","3","San Jose Sharks","5","","","",""
"12","1999-10-02","Phoenix Coyotes","2","St. Louis Blues","1","","","",""
"13","1999-10-02","New York Islanders","2","Tampa Bay Lightning","4","","","",""
"14","1999-10-02","New York Rangers","1","Vancouver Canucks","2","","","",""
"15","1999-10-04","Chicago Blackhawks","1","San Jose Sharks","7","","","",""
"16","1999-10-04","Los Angeles Kings","3","St. Louis Blues","2","","","",""
"17","1999-10-04","Boston Bruins","0","Toronto Maple Leafs","4","","","",""
"18","1999-10-05","Dallas Stars","3","Detroit Red Wings","2","","","",""
"19","1999-10-05","Colorado Avalanche","3","Nashville Predators","2","","","",""
"20","1999-10-05","Ottawa Senators","2","New York Rangers","1","","","",""
"21","1999-10-05","Mighty Ducks of Anaheim","0","Phoenix Coyotes","4","","","",""
"22","1999-10-06","St. Louis Blues","4","Calgary Flames","1","","","",""
"23","1999-10-06","Montreal Canadiens","1","Edmonton Oilers","2","","","",""
"24","1999-10-06","Los Angeles Kings","2","Florida Panthers","4","","","",""
"25","1999-10-06","Colorado Avalanche","1","Toronto Maple Leafs","2","","","",""
"26","1999-10-06","Chicago Blackhawks","4","Vancouver Canucks","5","","","",""
"27","1999-10-07","Detroit Red Wings","7","Atlanta Thrashers","1","","","",""
"28","1999-10-07","Pittsburgh Penguins","7","New Jersey Devils","5","","","",""
"29","1999-10-07","Boston Bruins","3","Ottawa Senators","4","","","",""
"30","1999-10-07","Carolina Hurricanes","2","Philadelphia Flyers","0","","","",""
"31","1999-10-07","Edmonton Oilers","2","San Jose Sharks","3","OT","","",""
"32","1999-10-07","Los Angeles Kings","5","Tampa Bay Lightning","2","","","",""
"33","1999-10-08","Washington Capitals","3","Buffalo Sabres","2","","","",""
"34","1999-10-08","Montreal Canadiens","4","Calgary Flames","1","","","",""
"35","1999-10-08","Phoenix Coyotes","3","Chicago Blackhawks","3","OT","","",""
"36","1999-10-08","Dallas Stars","0","Mighty Ducks of Anaheim","3","","","",""
"37","1999-10-08","Carolina Hurricanes","1","New York Rangers","3","","","",""
