"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1943-03-21","Montreal Canadiens","4","Boston Bruins","5","OT","","",""
"2","1943-03-21","Toronto Maple Leafs","2","Detroit Red Wings","4","","","",""
"3","1943-03-23","Montreal Canadiens","3","Boston Bruins","5","","","",""
"4","1943-03-23","Toronto Maple Leafs","3","Detroit Red Wings","2","4OT","","",""
"5","1943-03-25","Boston Bruins","3","Montreal Canadiens","2","OT","","",""
"6","1943-03-25","Detroit Red Wings","4","Toronto Maple Leafs","2","","","",""
"7","1943-03-27","Boston Bruins","0","Montreal Canadiens","4","","","",""
"8","1943-03-27","Detroit Red Wings","3","Toronto Maple Leafs","6","","","",""
"9","1943-03-28","Toronto Maple Leafs","2","Detroit Red Wings","4","","","",""
"10","1943-03-30","Montreal Canadiens","4","Boston Bruins","5","OT","","",""
"11","1943-03-30","Detroit Red Wings","3","Toronto Maple Leafs","2","OT","","",""
"12","1943-04-01","Boston Bruins","2","Detroit Red Wings","6","","","",""
"13","1943-04-04","Boston Bruins","3","Detroit Red Wings","4","","","",""
"14","1943-04-07","Detroit Red Wings","4","Boston Bruins","0","","","",""
"15","1943-04-08","Detroit Red Wings","2","Boston Bruins","0","","","",""
