"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1950-03-28","Toronto Maple Leafs","5","Detroit Red Wings","0","","","",""
"2","1950-03-29","Montreal Canadiens","1","New York Rangers","3","","","",""
"3","1950-03-30","Toronto Maple Leafs","1","Detroit Red Wings","3","","","",""
"4","1950-04-01","New York Rangers","3","Montreal Canadiens","2","","","",""
"5","1950-04-01","Detroit Red Wings","0","Toronto Maple Leafs","2","","","",""
"6","1950-04-02","Montreal Canadiens","1","New York Rangers","4","","","",""
"7","1950-04-04","New York Rangers","2","Montreal Canadiens","3","OT","","",""
"8","1950-04-04","Detroit Red Wings","2","Toronto Maple Leafs","1","2OT","","",""
"9","1950-04-06","Toronto Maple Leafs","2","Detroit Red Wings","0","","","",""
"10","1950-04-06","New York Rangers","3","Montreal Canadiens","0","","","",""
"11","1950-04-08","Detroit Red Wings","4","Toronto Maple Leafs","0","","","",""
"12","1950-04-09","Toronto Maple Leafs","0","Detroit Red Wings","1","OT","","",""
"13","1950-04-11","New York Rangers","1","Detroit Red Wings","4","","","",""
"14","1950-04-13","Detroit Red Wings","1","New York Rangers","3","","","","Moved to Toronto for circus at MSG"
"15","1950-04-15","Detroit Red Wings","4","New York Rangers","0","","","","Moved to Toronto for circus at MSG"
"16","1950-04-18","New York Rangers","4","Detroit Red Wings","3","OT","","",""
"17","1950-04-20","New York Rangers","2","Detroit Red Wings","1","OT","","",""
"18","1950-04-22","New York Rangers","4","Detroit Red Wings","5","","","",""
"19","1950-04-23","New York Rangers","3","Detroit Red Wings","4","2OT","","",""
