"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1962-10-10","Toronto Maple Leafs","3","Chicago Black Hawks","1","","","",""
"2","1962-10-11","Montreal Canadiens","0","Boston Bruins","5","","","",""
"3","1962-10-11","Detroit Red Wings","2","New York Rangers","1","","","",""
"4","1962-10-13","Detroit Red Wings","0","Chicago Black Hawks","0","","","",""
"5","1962-10-13","New York Rangers","3","Montreal Canadiens","6","","","",""
"6","1962-10-13","Boston Bruins","2","Toronto Maple Leafs","2","","","",""
"7","1962-10-14","Chicago Black Hawks","2","Boston Bruins","2","","","",""
"8","1962-10-14","Montreal Canadiens","1","Detroit Red Wings","3","","","",""
"9","1962-10-14","Toronto Maple Leafs","3","New York Rangers","5","","","",""
"10","1962-10-17","Chicago Black Hawks","5","New York Rangers","1","","","",""
"11","1962-10-18","Boston Bruins","3","Detroit Red Wings","5","","","",""
"12","1962-10-18","Toronto Maple Leafs","2","Montreal Canadiens","4","","","",""
"13","1962-10-20","Boston Bruins","3","Montreal Canadiens","7","","","",""
"14","1962-10-20","Chicago Black Hawks","1","Toronto Maple Leafs","3","","","",""
"15","1962-10-21","Toronto Maple Leafs","6","Boston Bruins","4","","","",""
"16","1962-10-21","Chicago Black Hawks","1","Detroit Red Wings","3","","","",""
"17","1962-10-21","Montreal Canadiens","3","New York Rangers","3","","","",""
"18","1962-10-23","Montreal Canadiens","4","Chicago Black Hawks","4","","","",""
"19","1962-10-25","Detroit Red Wings","3","Boston Bruins","3","","","",""
"20","1962-10-27","Chicago Black Hawks","3","Montreal Canadiens","2","","","",""
"21","1962-10-27","New York Rangers","5","Toronto Maple Leafs","1","","","",""
"22","1962-10-28","Toronto Maple Leafs","0","Detroit Red Wings","2","","","",""
"23","1962-10-28","Chicago Black Hawks","5","New York Rangers","3","","","",""
"24","1962-10-30","New York Rangers","3","Chicago Black Hawks","5","","","",""
"25","1962-10-31","Montreal Canadiens","4","Toronto Maple Leafs","3","","","",""
"26","1962-11-01","Chicago Black Hawks","4","Boston Bruins","2","","","",""
"27","1962-11-01","New York Rangers","0","Detroit Red Wings","4","","","",""
"28","1962-11-01","Toronto Maple Leafs","3","Montreal Canadiens","1","","","",""
"29","1962-11-03","New York Rangers","3","Montreal Canadiens","3","","","",""
"30","1962-11-03","Detroit Red Wings","7","Toronto Maple Leafs","3","","","",""
"31","1962-11-04","New York Rangers","4","Boston Bruins","3","","","",""
"32","1962-11-04","Chicago Black Hawks","1","Detroit Red Wings","3","","","",""
"33","1962-11-07","Boston Bruins","3","Chicago Black Hawks","3","","","",""
"34","1962-11-07","Toronto Maple Leafs","5","New York Rangers","1","","","",""
"35","1962-11-08","Detroit Red Wings","1","Montreal Canadiens","4","","","",""
"36","1962-11-10","Detroit Red Wings","3","Boston Bruins","3","","","",""
"37","1962-11-10","Chicago Black Hawks","3","Montreal Canadiens","1","","","",""
"38","1962-11-10","New York Rangers","3","Toronto Maple Leafs","5","","","",""
"39","1962-11-11","Montreal Canadiens","4","Boston Bruins","2","","","",""
"40","1962-11-11","Toronto Maple Leafs","5","Chicago Black Hawks","3","","","",""
"41","1962-11-11","Detroit Red Wings","3","New York Rangers","2","","","",""
"42","1962-11-14","Detroit Red Wings","2","Chicago Black Hawks","4","","","",""
"43","1962-11-14","Boston Bruins","2","New York Rangers","6","","","",""
