"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1998-10-09","San Jose Sharks","3","Calgary Flames","3","OT","","","at Tokyo, Japan"
"2","1998-10-09","Tampa Bay Lightning","1","Florida Panthers","4","","","",""
"3","1998-10-09","Philadelphia Flyers","1","New York Rangers","0","","","",""
"4","1998-10-10","St. Louis Blues","3","Boston Bruins","3","OT","","",""
"5","1998-10-10","Tampa Bay Lightning","4","Carolina Hurricanes","4","OT","","",""
"6","1998-10-10","New Jersey Devils","1","Chicago Blackhawks","2","","","",""
"7","1998-10-10","Ottawa Senators","4","Colorado Avalanche","3","","","",""
"8","1998-10-10","Buffalo Sabres","1","Dallas Stars","4","","","",""
"9","1998-10-10","Los Angeles Kings","2","Edmonton Oilers","1","","","",""
"10","1998-10-10","New York Rangers","1","Montreal Canadiens","7","","","",""
"11","1998-10-10","Florida Panthers","1","Nashville Predators","0","","","",""
"12","1998-10-10","Pittsburgh Penguins","4","New York Islanders","3","","","",""
"13","1998-10-10","Calgary Flames","5","San Jose Sharks","3","","","","at Tokyo, Japan"
"14","1998-10-10","Detroit Red Wings","1","Toronto Maple Leafs","2","","","",""
"15","1998-10-10","Mighty Ducks of Anaheim","0","Washington Capitals","1","","","",""
"16","1998-10-11","Mighty Ducks of Anaheim","1","Philadelphia Flyers","4","","","",""
"17","1998-10-11","Ottawa Senators","4","Phoenix Coyotes","1","","","",""
"18","1998-10-12","New York Islanders","0","Boston Bruins","3","","","",""
"19","1998-10-12","Buffalo Sabres","3","Colorado Avalanche","0","","","",""
"20","1998-10-12","St. Louis Blues","4","New York Rangers","2","","","",""
"21","1998-10-12","Los Angeles Kings","2","Vancouver Canucks","4","","","",""
"22","1998-10-13","Chicago Blackhawks","1","Dallas Stars","3","","","",""
"23","1998-10-13","Toronto Maple Leafs","3","Edmonton Oilers","2","","","",""
"24","1998-10-13","Mighty Ducks of Anaheim","0","Montreal Canadiens","1","","","",""
"25","1998-10-13","Carolina Hurricanes","2","Nashville Predators","3","","","",""
"26","1998-10-13","Detroit Red Wings","3","Washington Capitals","2","","","",""
"27","1998-10-14","Boston Bruins","3","Colorado Avalanche","0","","","",""
"28","1998-10-14","Pittsburgh Penguins","3","New Jersey Devils","1","","","",""
"29","1998-10-14","New York Islanders","2","Tampa Bay Lightning","0","","","",""
"30","1998-10-14","Edmonton Oilers","4","Vancouver Canucks","1","","","",""
"31","1998-10-15","Dallas Stars","2","Carolina Hurricanes","2","OT","","",""
"32","1998-10-15","Mighty Ducks of Anaheim","5","Chicago Blackhawks","3","","","",""
"33","1998-10-15","Colorado Avalanche","2","Phoenix Coyotes","5","","","",""
"34","1998-10-16","Florida Panthers","2","Buffalo Sabres","2","OT","","",""
"35","1998-10-16","Toronto Maple Leafs","7","Calgary Flames","3","","","",""
"36","1998-10-16","St. Louis Blues","1","Detroit Red Wings","4","","","",""
"37","1998-10-16","Boston Bruins","1","Los Angeles Kings","2","OT","","",""
"38","1998-10-16","New Jersey Devils","2","New York Rangers","1","","","",""
"39","1998-10-16","Philadelphia Flyers","5","Tampa Bay Lightning","2","","","",""
"40","1998-10-16","Montreal Canadiens","2","Washington Capitals","2","OT","","",""
"41","1998-10-17","Philadelphia Flyers","1","Carolina Hurricanes","1","OT","","",""
"42","1998-10-17","Dallas Stars","3","Chicago Blackhawks","4","","","",""
"43","1998-10-17","Buffalo Sabres","4","Montreal Canadiens","3","","","",""
"44","1998-10-17","Edmonton Oilers","4","New Jersey Devils","2","","","",""
"45","1998-10-17","Nashville Predators","1","Ottawa Senators","3","","","",""
"46","1998-10-17","New York Rangers","3","Pittsburgh Penguins","3","OT","","",""
"47","1998-10-17","New York Islanders","1","St. Louis Blues","0","","","",""
"48","1998-10-17","Toronto Maple Leafs","1","Vancouver Canucks","4","","","",""
"49","1998-10-18","Calgary Flames","0","Detroit Red Wings","2","","","",""
"50","1998-10-18","Colorado Avalanche","5","Los Angeles Kings","5","OT","","",""
"51","1998-10-18","Boston Bruins","3","San Jose Sharks","0","","","",""
"52","1998-10-18","Washington Capitals","4","Tampa Bay Lightning","1","","","",""
"53","1998-10-19","Chicago Blackhawks","2","Montreal Canadiens","1","","","",""
"54","1998-10-19","Boston Bruins","1","Phoenix Coyotes","3","","","",""
"55","1998-10-19","Nashville Predators","2","Toronto Maple Leafs","2","OT","","",""
"56","1998-10-20","Vancouver Canucks","1","Carolina Hurricanes","3","","","",""
"57","1998-10-20","Calgary Flames","1","Dallas Stars","3","","","",""
"58","1998-10-20","Edmonton Oilers","2","New York Rangers","3","","","",""
"59","1998-10-20","San Jose Sharks","1","Philadelphia Flyers","3","","","",""
"60","1998-10-21","Nashville Predators","2","Detroit Red Wings","5","","","",""
"61","1998-10-21","Los Angeles Kings","1","Florida Panthers","1","OT","","",""
"62","1998-10-21","Boston Bruins","0","Mighty Ducks of Anaheim","3","","","",""
"63","1998-10-21","Ottawa Senators","2","Montreal Canadiens","3","","","",""
"64","1998-10-21","Edmonton Oilers","4","New York Islanders","2","","","",""
"65","1998-10-21","Pittsburgh Penguins","0","Tampa Bay Lightning","5","","","",""
"66","1998-10-21","Vancouver Canucks","2","Washington Capitals","1","","","",""
"67","1998-10-22","San Jose Sharks","2","Chicago Blackhawks","2","OT","","",""
"68","1998-10-22","Phoenix Coyotes","1","Dallas Stars","2","","","",""
"69","1998-10-22","New York Islanders","2","New York Rangers","3","","","",""
"70","1998-10-22","St. Louis Blues","5","Ottawa Senators","3","","","",""
"71","1998-10-22","New Jersey Devils","3","Philadelphia Flyers","2","","","",""
"72","1998-10-23","Washington Capitals","1","Buffalo Sabres","0","","","",""
"73","1998-10-23","Toronto Maple Leafs","5","Detroit Red Wings","3","","","",""
"74","1998-10-23","Vancouver Canucks","5","Florida Panthers","0","","","",""
"75","1998-10-23","Calgary Flames","4","Nashville Predators","3","","","",""
"76","1998-10-23","Los Angeles Kings","2","Tampa Bay Lightning","3","","","",""
"77","1998-10-24","Nashville Predators","4","Chicago Blackhawks","5","","","",""
"78","1998-10-24","Edmonton Oilers","4","Colorado Avalanche","6","","","",""
"79","1998-10-24","San Jose Sharks","1","Dallas Stars","2","","","",""
"80","1998-10-24","Detroit Red Wings","3","Montreal Canadiens","0","","","",""
