"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","2013-04-30","Detroit Red Wings","1","Anaheim Ducks","3","","17,200","",""
"2","2013-04-30","Minnesota Wild","1","Chicago Blackhawks","2","OT","21,428","",""
"3","2013-04-30","Los Angeles Kings","1","St. Louis Blues","2","OT","17,612","",""
"4","2013-05-01","Toronto Maple Leafs","1","Boston Bruins","4","","17,565","",""
"5","2013-05-01","New York Islanders","0","Pittsburgh Penguins","5","","18,612","",""
"6","2013-05-01","San Jose Sharks","3","Vancouver Canucks","1","","18,910","",""
"7","2013-05-02","Detroit Red Wings","5","Anaheim Ducks","4","OT","17,182","",""
"8","2013-05-02","Ottawa Senators","4","Montreal Canadiens","2","","21,273","",""
"9","2013-05-02","Los Angeles Kings","1","St. Louis Blues","2","","18,681","",""
"10","2013-05-02","New York Rangers","1","Washington Capitals","3","","18,506","",""
"11","2013-05-03","Minnesota Wild","2","Chicago Blackhawks","5","","22,012","",""
"12","2013-05-03","Ottawa Senators","1","Montreal Canadiens","3","","21,273","",""
"13","2013-05-03","New York Islanders","4","Pittsburgh Penguins","3","","18,624","",""
"14","2013-05-03","San Jose Sharks","3","Vancouver Canucks","2","OT","18,910","",""
"15","2013-05-04","Toronto Maple Leafs","4","Boston Bruins","2","","17,565","",""
"16","2013-05-04","Anaheim Ducks","4","Detroit Red Wings","0","","20,066","",""
"17","2013-05-04","St. Louis Blues","0","Los Angeles Kings","1","","18,118","",""
"18","2013-05-04","New York Rangers","0","Washington Capitals","1","OT","18,506","",""
"19","2013-05-05","Chicago Blackhawks","2","Minnesota Wild","3","OT","19,238","",""
"20","2013-05-05","Pittsburgh Penguins","5","New York Islanders","4","OT","16,170","",""
"21","2013-05-05","Montreal Canadiens","1","Ottawa Senators","6","","20,249","",""
"22","2013-05-05","Vancouver Canucks","2","San Jose Sharks","5","","17,562","",""
"23","2013-05-06","Anaheim Ducks","2","Detroit Red Wings","3","OT","20,066","",""
"24","2013-05-06","St. Louis Blues","3","Los Angeles Kings","4","","18,334","",""
"25","2013-05-06","Washington Capitals","3","New York Rangers","4","","17,200","",""
"26","2013-05-06","Boston Bruins","5","Toronto Maple Leafs","2","","19,746","",""
"27","2013-05-07","Chicago Blackhawks","3","Minnesota Wild","0","","19,378","",""
"28","2013-05-07","Pittsburgh Penguins","4","New York Islanders","6","","16,170","",""
"29","2013-05-07","Montreal Canadiens","2","Ottawa Senators","3","OT","20,500","",""
"30","2013-05-07","Vancouver Canucks","3","San Jose Sharks","4","OT","17,562","",""
"31","2013-05-08","Detroit Red Wings","2","Anaheim Ducks","3","OT","17,395","",""
"32","2013-05-08","Washington Capitals","3","New York Rangers","4","","17,200","",""
"33","2013-05-08","Los Angeles Kings","3","St. Louis Blues","2","OT","18,269","",""
"34","2013-05-08","Boston Bruins","4","Toronto Maple Leafs","3","OT","19,708","",""
"35","2013-05-09","Minnesota Wild","1","Chicago Blackhawks","5","","21,597","",""
"36","2013-05-09","Ottawa Senators","6","Montreal Canadiens","1","","21,273","",""
