"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1965-04-01","Chicago Black Hawks","3","Detroit Red Wings","4","","","",""
"2","1965-04-01","Toronto Maple Leafs","2","Montreal Canadiens","3","","","",""
"3","1965-04-03","Toronto Maple Leafs","1","Montreal Canadiens","3","","","",""
"4","1965-04-04","Chicago Black Hawks","3","Detroit Red Wings","6","","","",""
"5","1965-04-06","Detroit Red Wings","2","Chicago Black Hawks","5","","","",""
"6","1965-04-06","Montreal Canadiens","2","Toronto Maple Leafs","3","OT","","",""
"7","1965-04-08","Detroit Red Wings","1","Chicago Black Hawks","2","","","",""
"8","1965-04-08","Montreal Canadiens","2","Toronto Maple Leafs","4","","","",""
"9","1965-04-10","Toronto Maple Leafs","1","Montreal Canadiens","3","","","",""
"10","1965-04-11","Chicago Black Hawks","2","Detroit Red Wings","4","","","",""
"11","1965-04-13","Detroit Red Wings","0","Chicago Black Hawks","4","","","",""
"12","1965-04-13","Montreal Canadiens","4","Toronto Maple Leafs","3","OT","","",""
"13","1965-04-15","Chicago Black Hawks","4","Detroit Red Wings","2","","","",""
"14","1965-04-17","Chicago Black Hawks","2","Montreal Canadiens","3","","","",""
"15","1965-04-20","Chicago Black Hawks","0","Montreal Canadiens","2","","","",""
"16","1965-04-22","Montreal Canadiens","1","Chicago Black Hawks","3","","","",""
"17","1965-04-25","Montreal Canadiens","1","Chicago Black Hawks","5","","","",""
"18","1965-04-27","Chicago Black Hawks","0","Montreal Canadiens","6","","","",""
"19","1965-04-29","Montreal Canadiens","1","Chicago Black Hawks","2","","","",""
"20","1965-05-01","Chicago Black Hawks","0","Montreal Canadiens","4","","","",""
