"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1966-10-19","Detroit Red Wings","2","Boston Bruins","6","","","",""
"2","1966-10-19","Chicago Black Hawks","6","New York Rangers","3","","","",""
"3","1966-10-22","Chicago Black Hawks","7","Detroit Red Wings","4","","","",""
"4","1966-10-22","Boston Bruins","1","Montreal Canadiens","3","","","",""
"5","1966-10-22","New York Rangers","4","Toronto Maple Leafs","4","","","",""
"6","1966-10-23","Montreal Canadiens","3","Boston Bruins","2","","","",""
"7","1966-10-23","Detroit Red Wings","1","Chicago Black Hawks","4","","","",""
"8","1966-10-23","Toronto Maple Leafs","0","New York Rangers","1","","","",""
"9","1966-10-26","Chicago Black Hawks","5","Montreal Canadiens","3","","","",""
"10","1966-10-26","Detroit Red Wings","2","Toronto Maple Leafs","3","","","",""
"11","1966-10-27","New York Rangers","3","Detroit Red Wings","5","","","",""
"12","1966-10-29","New York Rangers","0","Montreal Canadiens","3","","","",""
"13","1966-10-29","Boston Bruins","3","Toronto Maple Leafs","3","","","",""
"14","1966-10-30","Boston Bruins","1","Detroit Red Wings","8","","","",""
"15","1966-11-01","Boston Bruins","3","Chicago Black Hawks","2","","","",""
"16","1966-11-02","Montreal Canadiens","2","Toronto Maple Leafs","2","","","",""
"17","1966-11-03","New York Rangers","7","Boston Bruins","1","","","",""
"18","1966-11-03","Toronto Maple Leafs","2","Detroit Red Wings","2","","","",""
"19","1966-11-05","Detroit Red Wings","1","Montreal Canadiens","3","","","",""
"20","1966-11-05","New York Rangers","1","Toronto Maple Leafs","3","","","",""
"21","1966-11-06","Chicago Black Hawks","4","Boston Bruins","2","","","",""
"22","1966-11-06","Montreal Canadiens","0","Detroit Red Wings","6","","","",""
"23","1966-11-06","Toronto Maple Leafs","3","New York Rangers","3","","","",""
"24","1966-11-08","New York Rangers","1","Chicago Black Hawks","3","","","",""
"25","1966-11-09","Toronto Maple Leafs","3","Montreal Canadiens","2","","","",""
"26","1966-11-09","Boston Bruins","3","New York Rangers","3","","","",""
"27","1966-11-10","Toronto Maple Leafs","0","Boston Bruins","4","","","",""
"28","1966-11-10","Chicago Black Hawks","0","Detroit Red Wings","3","","","",""
"29","1966-11-12","Toronto Maple Leafs","3","Detroit Red Wings","3","","","",""
"30","1966-11-12","New York Rangers","6","Montreal Canadiens","3","","","",""
"31","1966-11-13","Montreal Canadiens","1","Boston Bruins","2","","","",""
"32","1966-11-13","Toronto Maple Leafs","1","Chicago Black Hawks","6","","","",""
"33","1966-11-13","Detroit Red Wings","2","New York Rangers","5","","","",""
"34","1966-11-16","Chicago Black Hawks","2","New York Rangers","2","","","",""
"35","1966-11-19","New York Rangers","3","Boston Bruins","3","","","",""
"36","1966-11-19","Detroit Red Wings","2","Chicago Black Hawks","7","","","",""
"37","1966-11-19","Montreal Canadiens","1","Toronto Maple Leafs","5","","","",""
"38","1966-11-20","Detroit Red Wings","2","Boston Bruins","5","","","",""
"39","1966-11-20","Toronto Maple Leafs","2","Chicago Black Hawks","2","","","",""
"40","1966-11-20","Montreal Canadiens","2","New York Rangers","1","","","",""
"41","1966-11-22","Montreal Canadiens","3","Detroit Red Wings","0","","","",""
"42","1966-11-23","Boston Bruins","4","New York Rangers","5","","","",""
"43","1966-11-23","Chicago Black Hawks","3","Toronto Maple Leafs","6","","","",""
"44","1966-11-24","Detroit Red Wings","3","Boston Bruins","8","","","",""
"45","1966-11-24","Montreal Canadiens","0","Chicago Black Hawks","5","","","",""
"46","1966-11-26","Detroit Red Wings","1","Montreal Canadiens","3","","","",""
"47","1966-11-26","Chicago Black Hawks","1","New York Rangers","4","","","",""
"48","1966-11-26","Boston Bruins","2","Toronto Maple Leafs","4","","","",""
"49","1966-11-27","Chicago Black Hawks","5","Boston Bruins","4","","","",""
"50","1966-11-27","Toronto Maple Leafs","0","New York Rangers","5","","","",""
"51","1966-11-30","New York Rangers","5","Chicago Black Hawks","0","","","",""
"52","1966-11-30","Montreal Canadiens","2","Toronto Maple Leafs","3","","","",""
"53","1966-12-01","Boston Bruins","1","Detroit Red Wings","4","","","",""
"54","1966-12-03","New York Rangers","2","Boston Bruins","2","","","",""
"55","1966-12-03","Chicago Black Hawks","1","Montreal Canadiens","3","","","",""
"56","1966-12-03","Detroit Red Wings","2","Toronto Maple Leafs","5","","","",""
"57","1966-12-04","Toronto Maple Leafs","8","Boston Bruins","3","","","",""
"58","1966-12-04","Detroit Red Wings","1","Chicago Black Hawks","4","","","",""
"59","1966-12-04","Montreal Canadiens","3","New York Rangers","1","","","",""
"60","1966-12-07","Toronto Maple Leafs","3","Montreal Canadiens","6","","","",""
"61","1966-12-07","Boston Bruins","2","New York Rangers","4","","","",""
"62","1966-12-08","Chicago Black Hawks","10","Boston Bruins","2","","","",""
"63","1966-12-08","New York Rangers","4","Detroit Red Wings","2","","","",""
"64","1966-12-10","Detroit Red Wings","1","Montreal Canadiens","5","","","",""
"65","1966-12-10","Chicago Black Hawks","3","Toronto Maple Leafs","5","","","",""
"66","1966-12-11","Boston Bruins","2","Chicago Black Hawks","2","","","",""
"67","1966-12-11","Toronto Maple Leafs","1","Detroit Red Wings","4","","","",""
"68","1966-12-11","Montreal Canadiens","2","New York Rangers","4","","","",""
